"projectID","sampleID","lakeID","siteName","dateSample","dateTimeSample","depthClass","depthTop","depthBottom","temp","DOmgL","DOsat","SpC","pH","ORP","PAR","metadataID","comments","updateID"
17,"ME_DeepHole_20200624_0852_point_3.5_Limno.Sample.20160505","ME","DeepHole","6/24/2020","6/24/2020 8:52","point",3.5,3.5,6.6,1.17,9.5,17.7,4.71,246.3,NA,"Limno.Sample.20160505","Deck PAR 561.3",NA
17,"ME_DeepHole_20200624_0852_point_4_Limno.Sample.20160505","ME","DeepHole","6/24/2020","6/24/2020 8:52","point",4,4,5.3,1.06,8.3,17.7,4.78,205.3,NA,"Limno.Sample.20160505","Deck PAR 561.3",NA
15,"CR_DeepHole_20200625_1006_point_0_Limno.Sample.20160505","CR","DeepHole","6/25/2020","6/25/2020 10:06","point",0,0,21.5,8.05,90.8,11.1,5.76,290.7,753.6,"Limno.Sample.20160505","Deck PAR: 1183.2",NA
15,"CR_DeepHole_20200625_1006_point_0.25_Limno.Sample.20160505","CR","DeepHole","6/25/2020","6/25/2020 10:06","point",0.25,0.25,NA,NA,NA,NA,NA,NA,601.7,"Limno.Sample.20160505","Deck PAR: 1183.2",NA
15,"CR_DeepHole_20200625_1006_point_0.5_Limno.Sample.20160505","CR","DeepHole","6/25/2020","6/25/2020 10:06","point",0.5,0.5,21.5,8.05,90.8,11.1,5.64,297.8,456.6,"Limno.Sample.20160505","Deck PAR: 1183.2",NA
15,"CR_DeepHole_20200625_1006_point_0.75_Limno.Sample.20160505","CR","DeepHole","6/25/2020","6/25/2020 10:06","point",0.75,0.75,NA,NA,NA,NA,NA,NA,417.5,"Limno.Sample.20160505","Deck PAR: 1183.2",NA
15,"CR_DeepHole_20200625_1006_point_1_Limno.Sample.20160505","CR","DeepHole","6/25/2020","6/25/2020 10:06","point",1,1,21.3,8.14,91.3,11.1,5.81,292.5,367.2,"Limno.Sample.20160505","Deck PAR: 1183.2",NA
15,"CR_DeepHole_20200625_1006_point_1.5_Limno.Sample.20160505","CR","DeepHole","6/25/2020","6/25/2020 10:06","point",1.5,1.5,21.2,8.03,90.9,11.1,5.79,294.5,257.6,"Limno.Sample.20160505","Deck PAR: 1183.2",NA
15,"CR_DeepHole_20200625_1006_point_2_Limno.Sample.20160505","CR","DeepHole","6/25/2020","6/25/2020 10:06","point",2,2,21.1,8.02,90,11.1,5.76,298.9,186.51,"Limno.Sample.20160505","Deck PAR: 1183.2",NA
15,"CR_DeepHole_20200625_1006_point_2.5_Limno.Sample.20160505","CR","DeepHole","6/25/2020","6/25/2020 10:06","point",2.5,2.5,21,7.94,88.8,11.1,5.86,299,127.2,"Limno.Sample.20160505","Deck PAR: 1183.2",NA
15,"CR_DeepHole_20200625_1006_point_3_Limno.Sample.20160505","CR","DeepHole","6/25/2020","6/25/2020 10:06","point",3,3,19.8,8.49,93.3,11.1,5.86,300.1,77.88,"Limno.Sample.20160505","Deck PAR: 1183.2",NA
15,"CR_DeepHole_20200625_1006_point_3.5_Limno.Sample.20160505","CR","DeepHole","6/25/2020","6/25/2020 10:06","point",3.5,3.5,16.4,10.23,104.5,11,5.84,307.7,56.65,"Limno.Sample.20160505","Deck PAR: 1183.2",NA
15,"CR_DeepHole_20200625_1006_point_4_Limno.Sample.20160505","CR","DeepHole","6/25/2020","6/25/2020 10:06","point",4,4,13.2,10.99,105.3,11,5.62,326.8,46.26,"Limno.Sample.20160505","Deck PAR: 1183.2",NA
15,"CR_DeepHole_20200625_1006_point_4.5_Limno.Sample.20160505","CR","DeepHole","6/25/2020","6/25/2020 10:06","point",4.5,4.5,11.3,11.1,100.5,11.2,5.51,332.3,30.64,"Limno.Sample.20160505","Deck PAR: 1183.2",NA
15,"CR_DeepHole_20200625_1006_point_5_Limno.Sample.20160505","CR","DeepHole","6/25/2020","6/25/2020 10:06","point",5,5,9.5,10.7,93.1,11.5,5.35,340.5,24.05,"Limno.Sample.20160505","Deck PAR: 1183.2",NA
15,"CR_DeepHole_20200625_1006_point_5.5_Limno.Sample.20160505","CR","DeepHole","6/25/2020","6/25/2020 10:06","point",5.5,5.5,8.4,9.4,79.8,12,5.2,345.1,15.58,"Limno.Sample.20160505","Deck PAR: 1183.2",NA
15,"CR_DeepHole_20200625_1006_point_6_Limno.Sample.20160505","CR","DeepHole","6/25/2020","6/25/2020 10:06","point",6,6,7.5,7.41,61.9,12.3,5.08,350.1,9.45,"Limno.Sample.20160505","Deck PAR: 1183.2",NA
15,"CR_DeepHole_20200625_1006_point_6.5_Limno.Sample.20160505","CR","DeepHole","6/25/2020","6/25/2020 10:06","point",6.5,6.5,7,4.8,39.6,12.6,4.95,352.9,NA,"Limno.Sample.20160505","Deck PAR: 1183.2",NA
15,"CR_DeepHole_20200625_1006_point_7_Limno.Sample.20160505","CR","DeepHole","6/25/2020","6/25/2020 10:06","point",7,7,6.6,4.34,34.8,12.7,4.94,350.5,NA,"Limno.Sample.20160505","Deck PAR: 1183.2",NA
15,"CR_DeepHole_20200625_1006_point_7.5_Limno.Sample.20160505","CR","DeepHole","6/25/2020","6/25/2020 10:06","point",7.5,7.5,6.2,3.15,25.4,12.9,4.94,348.8,NA,"Limno.Sample.20160505","Deck PAR: 1183.2",NA
15,"CR_DeepHole_20200625_1006_point_8_Limno.Sample.20160505","CR","DeepHole","6/25/2020","6/25/2020 10:06","point",8,8,5.8,2.76,22,13,4.92,350.7,NA,"Limno.Sample.20160505","Deck PAR: 1183.2",NA
15,"CR_DeepHole_20200625_1006_point_9_Limno.Sample.20160505","CR","DeepHole","6/25/2020","6/25/2020 10:06","point",9,9,5.7,2.24,17.7,13.3,4.91,349.7,NA,"Limno.Sample.20160505","Deck PAR: 1183.2",NA
15,"CR_DeepHole_20200625_1006_point_10_Limno.Sample.20160505","CR","DeepHole","6/25/2020","6/25/2020 10:06","point",10,10,5.7,2.15,17,13.3,4.88,351.4,NA,"Limno.Sample.20160505","Deck PAR: 1183.2",NA
15,"CR_DeepHole_20200625_1006_point_11_Limno.Sample.20160505","CR","DeepHole","6/25/2020","6/25/2020 10:06","point",11,11,5.6,1.93,15.2,13.4,4.9,350,NA,"Limno.Sample.20160505","Deck PAR: 1183.2",NA
15,"CR_DeepHole_20200625_1006_point_12_Limno.Sample.20160505","CR","DeepHole","6/25/2020","6/25/2020 10:06","point",12,12,5.6,1.82,14.5,13.5,4.95,317.2,NA,"Limno.Sample.20160505","Deck PAR: 1183.2",NA
15,"CR_DeepHole_20200625_1006_point_13_Limno.Sample.20160505","CR","DeepHole","6/25/2020","6/25/2020 10:06","point",13,13,5.6,1.71,13.6,14.2,5.01,286.9,NA,"Limno.Sample.20160505","Deck PAR: 1183.2",NA
15,"CR_DeepHole_20200625_1006_point_14_Limno.Sample.20160505","CR","DeepHole","6/25/2020","6/25/2020 10:06","point",14,14,5.6,1.62,12.8,15.7,5.06,238.5,NA,"Limno.Sample.20160505","Deck PAR: 1183.2",NA
15,"CR_DeepHole_20200625_1006_point_15_Limno.Sample.20160505","CR","DeepHole","6/25/2020","6/25/2020 10:06","point",15,15,5.6,1.53,12.1,15.8,5.11,210.3,NA,"Limno.Sample.20160505","Deck PAR: 1183.2",NA
15,"CR_DeepHole_20200625_1006_point_16_Limno.Sample.20160505","CR","DeepHole","6/25/2020","6/25/2020 10:06","point",16,16,5.6,1.48,11.6,15.8,5.15,193.4,NA,"Limno.Sample.20160505","Deck PAR: 1183.2",NA
15,"CR_DeepHole_20200625_1006_point_17_Limno.Sample.20160505","CR","DeepHole","6/25/2020","6/25/2020 10:06","point",17,17,5.6,1.45,11.4,15.9,5.18,181.7,NA,"Limno.Sample.20160505","Deck PAR: 1183.2",NA
15,"CR_DeepHole_20200625_1006_point_18_Limno.Sample.20160505","CR","DeepHole","6/25/2020","6/25/2020 10:06","point",18,18,5.6,1.43,11.5,15.9,5.21,174.5,NA,"Limno.Sample.20160505","Deck PAR: 1183.2",NA
15,"CR_DeepHole_20200625_1006_point_19_Limno.Sample.20160505","CR","DeepHole","6/25/2020","6/25/2020 10:06","point",19,19,5.6,1.4,11.2,15.9,5.23,168.3,NA,"Limno.Sample.20160505","Deck PAR: 1183.2",NA
15,"CR_DeepHole_20200625_1006_point_20_Limno.Sample.20160505","CR","DeepHole","6/25/2020","6/25/2020 10:06","point",20,20,5.6,1.37,11,15.9,5.25,163,NA,"Limno.Sample.20160505","Deck PAR: 1183.2",NA
17,"TU_DeepHole_20200625_1231_point_0_Limno.Sample.20160505","TU","DeepHole","6/25/2020","6/25/2020 12:31","point",0,0,22.8,7.97,92.5,8.9,5.29,314.3,967.9,"Limno.Sample.20160505","Deck PAR 1419.6",NA
17,"TU_DeepHole_20200625_1231_point_0.25_Limno.Sample.20160505","TU","DeepHole","6/25/2020","6/25/2020 12:31","point",0.25,0.25,NA,NA,NA,NA,NA,NA,732.9,"Limno.Sample.20160505","Deck PAR 1419.6",NA
17,"TU_DeepHole_20200625_1231_point_0.5_Limno.Sample.20160505","TU","DeepHole","6/25/2020","6/25/2020 12:31","point",0.5,0.5,22.1,7.92,90.6,8.8,5.18,317.8,541,"Limno.Sample.20160505","Deck PAR 1419.6",NA
17,"TU_DeepHole_20200625_1231_point_0.75_Limno.Sample.20160505","TU","DeepHole","6/25/2020","6/25/2020 12:31","point",0.75,0.75,NA,NA,NA,NA,NA,NA,432,"Limno.Sample.20160505","Deck PAR 1419.6",NA
17,"TU_DeepHole_20200625_1231_point_1_Limno.Sample.20160505","TU","DeepHole","6/25/2020","6/25/2020 12:31","point",1,1,21.4,7.9,89.2,8.8,5.06,321.1,296.2,"Limno.Sample.20160505","Deck PAR 1419.6",NA
17,"TU_DeepHole_20200625_1231_point_1.5_Limno.Sample.20160505","TU","DeepHole","6/25/2020","6/25/2020 12:31","point",1.5,1.5,21,7.76,86.9,9,4.98,326,216.4,"Limno.Sample.20160505","Deck PAR 1419.6",NA
17,"TU_DeepHole_20200625_1231_point_2_Limno.Sample.20160505","TU","DeepHole","6/25/2020","6/25/2020 12:31","point",2,2,17.4,10.52,111,9.4,4.99,326.6,115.97,"Limno.Sample.20160505","Deck PAR 1419.6",NA
17,"TU_DeepHole_20200625_1231_point_2.5_Limno.Sample.20160505","TU","DeepHole","6/25/2020","6/25/2020 12:31","point",2.5,2.5,13.4,11.49,109.7,9.6,4.98,331.6,64.79,"Limno.Sample.20160505","Deck PAR 1419.6",NA
17,"TU_DeepHole_20200625_1231_point_3_Limno.Sample.20160505","TU","DeepHole","6/25/2020","6/25/2020 12:31","point",3,3,9.5,8.18,71.2,10.3,4.89,335.3,36.14,"Limno.Sample.20160505","Deck PAR 1419.6",NA
17,"TU_DeepHole_20200625_1231_point_3.5_Limno.Sample.20160505","TU","DeepHole","6/25/2020","6/25/2020 12:31","point",3.5,3.5,7,3.52,28.4,11.1,4.62,343.5,19.08,"Limno.Sample.20160505","Deck PAR 1419.6",NA
17,"TU_DeepHole_20200625_1231_point_4_Limno.Sample.20160505","TU","DeepHole","6/25/2020","6/25/2020 12:31","point",4,4,5.4,1.9,14.6,12.2,4.48,348.6,7.14,"Limno.Sample.20160505","Deck PAR 1419.6",NA
17,"TU_DeepHole_20200625_1231_point_4.5_Limno.Sample.20160505","TU","DeepHole","6/25/2020","6/25/2020 12:31","point",4.5,4.5,4.8,1.4,10.8,11.9,4.7,337.8,NA,"Limno.Sample.20160505","Deck PAR 1419.6",NA
17,"TU_DeepHole_20200625_1231_point_5_Limno.Sample.20160505","TU","DeepHole","6/25/2020","6/25/2020 12:31","point",5,5,4.5,1.25,9.7,14.1,4.87,329.1,NA,"Limno.Sample.20160505","Deck PAR 1419.6",NA
17,"TU_DeepHole_20200625_1231_point_5.5_Limno.Sample.20160505","TU","DeepHole","6/25/2020","6/25/2020 12:31","point",5.5,5.5,4.3,1.17,9,15.1,4.99,324.6,NA,"Limno.Sample.20160505","Deck PAR 1419.6",NA
17,"TU_DeepHole_20200625_1231_point_6_Limno.Sample.20160505","TU","DeepHole","6/25/2020","6/25/2020 12:31","point",6,6,4.2,1.12,8.3,15.4,5.03,322.1,NA,"Limno.Sample.20160505","Deck PAR 1419.6",NA
17,"TU_DeepHole_20200625_1231_point_6.5_Limno.Sample.20160505","TU","DeepHole","6/25/2020","6/25/2020 12:31","point",6.5,6.5,4.2,1.06,8,16,5.06,320.2,NA,"Limno.Sample.20160505","Deck PAR 1419.6",NA
17,"TU_DeepHole_20200625_1231_point_7_Limno.Sample.20160505","TU","DeepHole","6/25/2020","6/25/2020 12:31","point",7,7,4.2,1.02,7.6,16.7,5.1,291.3,NA,"Limno.Sample.20160505","Deck PAR 1419.6",NA
17,"TU_DeepHole_20200625_1231_point_7.5_Limno.Sample.20160505","TU","DeepHole","6/25/2020","6/25/2020 12:31","point",7.5,7.5,4.2,0.97,7.3,18.2,5.15,191.2,NA,"Limno.Sample.20160505","Deck PAR 1419.6",NA
17,"TU_DeepHole_20200625_1231_point_8_Limno.Sample.20160505","TU","DeepHole","6/25/2020","6/25/2020 12:31","point",8,8,4.2,0.93,7.3,20.2,5.2,162,NA,"Limno.Sample.20160505","Deck PAR 1419.6",NA
17,"TU_DeepHole_20200625_1231_point_9_Limno.Sample.20160505","TU","DeepHole","6/25/2020","6/25/2020 12:31","point",9,9,4.2,0.9,6.8,23.7,5.27,142,NA,"Limno.Sample.20160505","Deck PAR 1419.6",NA
17,"TU_DeepHole_20200625_1231_point_10_Limno.Sample.20160505","TU","DeepHole","6/25/2020","6/25/2020 12:31","point",10,10,4.2,0.91,6.8,26.8,5.32,128,NA,"Limno.Sample.20160505","Deck PAR 1419.6",NA
17,"TU_DeepHole_20200625_1231_point_11_Limno.Sample.20160505","TU","DeepHole","6/25/2020","6/25/2020 12:31","point",11,11,4.2,0.89,6.9,29.1,5.39,117,NA,"Limno.Sample.20160505","Deck PAR 1419.6",NA
17,"TU_DeepHole_20200625_1231_point_12_Limno.Sample.20160505","TU","DeepHole","6/25/2020","6/25/2020 12:31","point",12,12,4.3,0.83,6.4,30.4,5.16,107.4,NA,"Limno.Sample.20160505","Deck PAR 1419.6",NA
17,"WA_DeepHole_20200629_0854_point_0_Limno.Sample.20160505","WA","DeepHole","6/29/2020","6/29/2020 8:54","point",0,0,24.4,6.83,81,146,7.65,231.9,189.57,"Limno.Sample.20160505","Deck PAR 274.1",NA
17,"WA_DeepHole_20200629_0854_point_0.25_Limno.Sample.20160505","WA","DeepHole","6/29/2020","6/29/2020 8:54","point",0.25,0.25,NA,NA,NA,NA,NA,NA,131.22,"Limno.Sample.20160505","Deck PAR 274.1",NA
17,"WA_DeepHole_20200629_0854_point_0.5_Limno.Sample.20160505","WA","DeepHole","6/29/2020","6/29/2020 8:54","point",0.5,0.5,24.3,6.88,81.5,146,7.63,244.9,84.74,"Limno.Sample.20160505","Deck PAR 274.1",NA
17,"WA_DeepHole_20200629_0854_point_0.75_Limno.Sample.20160505","WA","DeepHole","6/29/2020","6/29/2020 8:54","point",0.75,0.75,NA,NA,NA,NA,NA,NA,60.66,"Limno.Sample.20160505","Deck PAR 274.1",NA
17,"WA_DeepHole_20200629_0854_point_1_Limno.Sample.20160505","WA","DeepHole","6/29/2020","6/29/2020 8:54","point",1,1,24,6.35,75.3,146.3,7.56,247.8,35.83,"Limno.Sample.20160505","Deck PAR 274.1",NA
17,"WA_DeepHole_20200629_0854_point_1.5_Limno.Sample.20160505","WA","DeepHole","6/29/2020","6/29/2020 8:54","point",1.5,1.5,21.4,6.9,77.6,252.3,7.48,252.7,19.87,"Limno.Sample.20160505","Deck PAR 274.1",NA
17,"WA_DeepHole_20200629_0854_point_2_Limno.Sample.20160505","WA","DeepHole","6/29/2020","6/29/2020 8:54","point",2,2,17.4,11.19,115.9,222,7.46,260.9,13.4,"Limno.Sample.20160505","Deck PAR 274.1",NA
17,"WA_DeepHole_20200629_0854_point_2.5_Limno.Sample.20160505","WA","DeepHole","6/29/2020","6/29/2020 8:54","point",2.5,2.5,13.5,12.51,119.1,240.3,7.54,265.3,9.78,"Limno.Sample.20160505","Deck PAR 274.1",NA
17,"WA_DeepHole_20200629_0854_point_3_Limno.Sample.20160505","WA","DeepHole","6/29/2020","6/29/2020 8:54","point",3,3,11,10.84,99.5,246.3,7.59,267.8,6.43,"Limno.Sample.20160505","Deck PAR 274.1",NA
17,"WA_DeepHole_20200629_0854_point_3.5_Limno.Sample.20160505","WA","DeepHole","6/29/2020","6/29/2020 8:54","point",3.5,3.5,9.3,9.53,82.5,254,7.64,263,3.93,"Limno.Sample.20160505","Deck PAR 274.1",NA
17,"WA_DeepHole_20200629_0854_point_4_Limno.Sample.20160505","WA","DeepHole","6/29/2020","6/29/2020 8:54","point",4,4,7.8,6.04,51.7,262.9,7.48,252.4,1.62,"Limno.Sample.20160505","Deck PAR 274.1",NA
17,"WA_DeepHole_20200629_0854_point_4.5_Limno.Sample.20160505","WA","DeepHole","6/29/2020","6/29/2020 8:54","point",4.5,4.5,6.7,1.7,13.6,297.3,7.3,22.1,NA,"Limno.Sample.20160505","Deck PAR 274.1",NA
17,"WA_DeepHole_20200629_0854_point_5_Limno.Sample.20160505","WA","DeepHole","6/29/2020","6/29/2020 8:54","point",5,5,6.1,1.51,12.2,310.5,7.32,-46.9,NA,"Limno.Sample.20160505","Deck PAR 274.1",NA
17,"WA_DeepHole_20200629_0854_point_5.5_Limno.Sample.20160505","WA","DeepHole","6/29/2020","6/29/2020 8:54","point",5.5,5.5,5.9,1.47,11.7,318,7.29,-58.9,NA,"Limno.Sample.20160505","Deck PAR 274.1",NA
17,"WA_DeepHole_20200629_0854_point_6_Limno.Sample.20160505","WA","DeepHole","6/29/2020","6/29/2020 8:54","point",6,6,5.8,1.38,10.8,357.7,7.22,-72.2,NA,"Limno.Sample.20160505","Deck PAR 274.1",NA
3,"FE_DeepHole_20200630_1130_point_0_Limno.Sample.20160505","FE","DeepHole","6/30/2020","6/30/2020 11:30","point",0,0,26.5,7.32,90.9,12.5,5.33,265.2,NA,"Limno.Sample.20160505","No light meter will not stay on ",NA
3,"FE_DeepHole_20200630_1130_point_0.5_Limno.Sample.20160505","FE","DeepHole","6/30/2020","6/30/2020 11:30","point",0.5,0.5,25,7.02,85.2,12.5,5.1,280.7,NA,"Limno.Sample.20160505","No light meter will not stay on ",NA
3,"FE_DeepHole_20200630_1130_point_1_Limno.Sample.20160505","FE","DeepHole","6/30/2020","6/30/2020 11:30","point",1,1,23.2,7.39,86.6,12.2,4.94,291.4,NA,"Limno.Sample.20160505","No light meter will not stay on ",NA
3,"FE_DeepHole_20200630_1130_point_1.5_Limno.Sample.20160505","FE","DeepHole","6/30/2020","6/30/2020 11:30","point",1.5,1.5,20.2,6.86,75.2,12.8,4.76,303,NA,"Limno.Sample.20160505","No light meter will not stay on ",NA
3,"FE_DeepHole_20200630_1130_point_2_Limno.Sample.20160505","FE","DeepHole","6/30/2020","6/30/2020 11:30","point",2,2,17.2,5.53,57.6,13.2,4.67,308.1,NA,"Limno.Sample.20160505","No light meter will not stay on ",NA
3,"FE_DeepHole_20200630_1130_point_2.5_Limno.Sample.20160505","FE","DeepHole","6/30/2020","6/30/2020 11:30","point",2.5,2.5,14.3,4.7,43.3,14,4.76,304.1,NA,"Limno.Sample.20160505","No light meter will not stay on ",NA
3,"FE_DeepHole_20200630_1130_point_3_Limno.Sample.20160505","FE","DeepHole","6/30/2020","6/30/2020 11:30","point",3,3,10,2.61,22.5,15.1,4.8,300.2,NA,"Limno.Sample.20160505","No light meter will not stay on ",NA
3,"FE_DeepHole_20200630_1130_point_3.5_Limno.Sample.20160505","FE","DeepHole","6/30/2020","6/30/2020 11:30","point",3.5,3.5,6.9,1.82,15,16.5,4.91,287.3,NA,"Limno.Sample.20160505","No light meter will not stay on ",NA
3,"FE_DeepHole_20200630_1130_point_4_Limno.Sample.20160505","FE","DeepHole","6/30/2020","6/30/2020 11:30","point",4,4,5.6,1.81,14.2,16.1,4.88,288.1,NA,"Limno.Sample.20160505","No light meter will not stay on ",NA
3,"FE_DeepHole_20200630_1130_point_4.5_Limno.Sample.20160505","FE","DeepHole","6/30/2020","6/30/2020 11:30","point",4.5,4.5,5,1.72,13.2,16.2,4.86,287.4,NA,"Limno.Sample.20160505","No light meter will not stay on ",NA
3,"FE_DeepHole_20200630_1130_point_5_Limno.Sample.20160505","FE","DeepHole","6/30/2020","6/30/2020 11:30","point",5,5,4.6,1.83,14.2,16.4,4.83,288.6,NA,"Limno.Sample.20160505","No light meter will not stay on ",NA
3,"FE_DeepHole_20200630_1130_point_5.5_Limno.Sample.20160505","FE","DeepHole","6/30/2020","6/30/2020 11:30","point",5.5,5.5,4.4,1.6,12.4,16.8,4.82,285.1,NA,"Limno.Sample.20160505","No light meter will not stay on ",NA
3,"FE_DeepHole_20200630_1130_point_6_Limno.Sample.20160505","FE","DeepHole","6/30/2020","6/30/2020 11:30","point",6,6,4.3,1.4,10.5,16.8,4.84,284,NA,"Limno.Sample.20160505","No light meter will not stay on ",NA
3,"FE_DeepHole_20200630_1130_point_6.5_Limno.Sample.20160505","FE","DeepHole","6/30/2020","6/30/2020 11:30","point",6.5,6.5,4.2,1.31,10,18.2,4.92,279.4,NA,"Limno.Sample.20160505","No light meter will not stay on ",NA
3,"FE_DeepHole_20200630_1130_point_7_Limno.Sample.20160505","FE","DeepHole","6/30/2020","6/30/2020 11:30","point",7,7,4.2,1.26,9.8,18.8,5,273.1,NA,"Limno.Sample.20160505","No light meter will not stay on ",NA
3,"FE_DeepHole_20200630_1130_point_7.5_Limno.Sample.20160505","FE","DeepHole","6/30/2020","6/30/2020 11:30","point",7.5,7.5,4.2,1.19,9,19.3,5.07,245.3,NA,"Limno.Sample.20160505","No light meter will not stay on ",NA
3,"FE_DeepHole_20200630_1130_point_8_Limno.Sample.20160505","FE","DeepHole","6/30/2020","6/30/2020 11:30","point",8,8,4.2,1.2,8.9,19.5,5.13,205.1,NA,"Limno.Sample.20160505","No light meter will not stay on ",NA
3,"FE_DeepHole_20200630_1130_point_9_Limno.Sample.20160505","FE","DeepHole","6/30/2020","6/30/2020 11:30","point",9,9,4.3,1.1,8.2,20.7,5.2,171.5,NA,"Limno.Sample.20160505","No light meter will not stay on ",NA
3,"FE_DeepHole_20200630_1130_point_10_Limno.Sample.20160505","FE","DeepHole","6/30/2020","6/30/2020 11:30","point",10,10,4.3,1.04,8,22.5,5.28,142.7,NA,"Limno.Sample.20160505","No light meter will not stay on ",NA
3,"FE_DeepHole_20200630_1130_point_11_Limno.Sample.20160505","FE","DeepHole","6/30/2020","6/30/2020 11:30","point",11,11,4.3,1.03,7.9,23.1,5.34,126.2,NA,"Limno.Sample.20160505","No light meter will not stay on ",NA
3,"FE_DeepHole_20200630_1130_point_12_Limno.Sample.20160505","FE","DeepHole","6/30/2020","6/30/2020 11:30","point",12,12,4.3,1,7.9,23.4,5.36,118.9,NA,"Limno.Sample.20160505","No light meter will not stay on ",NA
3,"FE_DeepHole_20200630_1130_point_13_Limno.Sample.20160505","FE","DeepHole","6/30/2020","6/30/2020 11:30","point",13,13,4.4,0.96,7.5,25,5.4,110.9,NA,"Limno.Sample.20160505","No light meter will not stay on ",NA
3,"WL_DeepHole_20200630_0958_point_0_Limno.Sample.20160505","WL","DeepHole","6/30/2020","6/30/2020 9:58","point",0,0,25.8,7.31,89.4,12.1,6.91,235.2,NA,"Limno.Sample.20160505","No light meter because meter wont stay on ",NA
3,"WL_DeepHole_20200630_0958_point_0.5_Limno.Sample.20160505","WL","DeepHole","6/30/2020","6/30/2020 9:58","point",0.5,0.5,25.3,7.15,87.5,12,6.31,253.6,NA,"Limno.Sample.20160505","No light meter because meter wont stay on ",NA
3,"WL_DeepHole_20200630_0958_point_1_Limno.Sample.20160505","WL","DeepHole","6/30/2020","6/30/2020 9:58","point",1,1,24.8,7.36,88.7,12,5.99,267.2,NA,"Limno.Sample.20160505","No light meter because meter wont stay on ",NA
3,"WL_DeepHole_20200630_0958_point_1.5_Limno.Sample.20160505","WL","DeepHole","6/30/2020","6/30/2020 9:58","point",1.5,1.5,23.3,7.44,88.1,12,5.95,269,NA,"Limno.Sample.20160505","No light meter because meter wont stay on ",NA
3,"WL_DeepHole_20200630_0958_point_2_Limno.Sample.20160505","WL","DeepHole","6/30/2020","6/30/2020 9:58","point",2,2,19.8,7.96,87.3,12.3,5.79,276.8,NA,"Limno.Sample.20160505","No light meter because meter wont stay on ",NA
3,"WL_DeepHole_20200630_0958_point_2.5_Limno.Sample.20160505","WL","DeepHole","6/30/2020","6/30/2020 9:58","point",2.5,2.5,16.2,9.19,92.8,12.3,5.68,289.5,NA,"Limno.Sample.20160505","No light meter because meter wont stay on ",NA
3,"WL_DeepHole_20200630_0958_point_3_Limno.Sample.20160505","WL","DeepHole","6/30/2020","6/30/2020 9:58","point",3,3,12.7,9.97,93.5,12.5,5.68,293.9,NA,"Limno.Sample.20160505","No light meter because meter wont stay on ",NA
3,"WL_DeepHole_20200630_0958_point_3.5_Limno.Sample.20160505","WL","DeepHole","6/30/2020","6/30/2020 9:58","point",3.5,3.5,9.8,8.79,76.8,13.1,5.53,303.1,NA,"Limno.Sample.20160505","No light meter because meter wont stay on ",NA
3,"WL_DeepHole_20200630_0958_point_4_Limno.Sample.20160505","WL","DeepHole","6/30/2020","6/30/2020 9:58","point",4,4,7.8,4.27,35.6,13.7,5.12,317.5,NA,"Limno.Sample.20160505","No light meter because meter wont stay on ",NA
3,"WL_DeepHole_20200630_0958_point_4.5_Limno.Sample.20160505","WL","DeepHole","6/30/2020","6/30/2020 9:58","point",4.5,4.5,6.8,2.7,21.2,14.2,5.06,316.8,NA,"Limno.Sample.20160505","No light meter because meter wont stay on ",NA
3,"WL_DeepHole_20200630_0958_point_5_Limno.Sample.20160505","WL","DeepHole","6/30/2020","6/30/2020 9:58","point",5,5,6,1.9,15,14.6,5.05,314.1,NA,"Limno.Sample.20160505","No light meter because meter wont stay on ",NA
3,"WL_DeepHole_20200630_0958_point_5.5_Limno.Sample.20160505","WL","DeepHole","6/30/2020","6/30/2020 9:58","point",5.5,5.5,5.5,1.71,13.5,16.7,5.09,290.5,NA,"Limno.Sample.20160505","No light meter because meter wont stay on ",NA
3,"WL_DeepHole_20200630_0958_point_6_Limno.Sample.20160505","WL","DeepHole","6/30/2020","6/30/2020 9:58","point",6,6,5.1,1.57,12.3,17.8,5.14,262.8,NA,"Limno.Sample.20160505","No light meter because meter wont stay on ",NA
3,"WL_DeepHole_20200630_0958_point_6.5_Limno.Sample.20160505","WL","DeepHole","6/30/2020","6/30/2020 9:58","point",6.5,6.5,5,1.52,12,18.3,5.17,223.2,NA,"Limno.Sample.20160505","No light meter because meter wont stay on ",NA
3,"WL_DeepHole_20200630_0958_point_7_Limno.Sample.20160505","WL","DeepHole","6/30/2020","6/30/2020 9:58","point",7,7,4.9,1.49,11.3,18.3,5.19,168.1,NA,"Limno.Sample.20160505","No light meter because meter wont stay on ",NA
3,"WL_DeepHole_20200630_0958_point_7.5_Limno.Sample.20160505","WL","DeepHole","6/30/2020","6/30/2020 9:58","point",7.5,7.5,4.7,1.41,10.9,18.5,5.23,127.5,NA,"Limno.Sample.20160505","No light meter because meter wont stay on ",NA
3,"WL_DeepHole_20200630_0958_point_8_Limno.Sample.20160505","WL","DeepHole","6/30/2020","6/30/2020 9:58","point",8,8,4.7,1.36,10.7,18.8,5.25,112.2,NA,"Limno.Sample.20160505","No light meter because meter wont stay on ",NA
